REFERENCE_ID,SOURCE,TARGET,SOURCE_INVENTORY_ID,TARGET_INVENTORY_ID,REFERENCE_TYPE,REFERENCE_FORM,EVIDENCE,CONFIDENCE,OPERATIONAL_IMPACT
REF-002672,SPR009_IMPLEMENTATION_REPORT.md,SPR008V_IMPLEMENTATION_REPORT.md,INV-0152,INV-0149,DOCUMENTARY_DEPENDENCY,IDENTIFIER_REFERENCE,line 44: cmd /c CKO_TESTS.cmd tests\test_checkpoint_foundation_spr008v.py -q,MEDIUM,Identity-level documentary navigation; physical path not implied
REF-002673,SPR009_IMPLEMENTATION_REPORT.md,SPR008W_IMPLEMENTATION_REPORT.md,INV-0152,INV-0150,DOCUMENTARY_DEPENDENCY,IDENTIFIER_REFERENCE,line 45: cmd /c CKO_TESTS.cmd tests\test_unit_of_work_foundation_spr008w.py -q,MEDIUM,Identity-level documentary navigation; physical path not implied
REF-002674,SPR009_IMPLEMENTATION_REPORT.md,SPR009_ARCHITECTURE_CERTIFICATION_REPORT.md,INV-0152,INV-0151,DOCUMENTARY_DEPENDENCY,PATH_REFERENCE,line 9: 1. `SPR009_ARCHITECTURE_CERTIFICATION_REPORT.md`,HIGH,Path/name-sensitive consumer; relocation may require update
REF-002675,SPR009_IMPLEMENTATION_REPORT.md,SPR010_IMPLEMENTATION_REPORT.md,INV-0152,INV-0154,DOCUMENTARY_DEPENDENCY,IDENTIFIER_REFERENCE,"line 5: Esta Sprint não implementou funcionalidade. Foram executadas auditoria, certificação e produção documental em modo read-only para código, testes, banco, configuração, contratos e namespaces. Somente os 11 artefatos mandatórios foram criados. ARCH-001 não foi alterada e SPR-010 nã",MEDIUM,Identity-level documentary navigation; physical path not implied
REF-002676,SPR009A_IMPLEMENTATION_REPORT.md,ARCH-001_CKO_CORE_MASTER_ARCHITECTURE_v1.2.md,INV-0153,INV-0008,DOCUMENTARY_DEPENDENCY,PATH_REFERENCE,line 115: ARCH-001_CKO_CORE_MASTER_ARCHITECTURE_v1.2.md,HIGH,Path/name-sensitive consumer; relocation may require update
REF-002677,SPR009A_IMPLEMENTATION_REPORT.md,CKO_BUILD.cmd,INV-0153,INV-0011,DOCUMENTARY_DEPENDENCY,PATH_REFERENCE,line 198: `CKO_BUILD.cmd` gerou:,HIGH,Path/name-sensitive consumer; relocation may require update
REF-002678,SPR009A_IMPLEMENTATION_REPORT.md,CKO_CORE_V1_COMPOSITION_ROOT.md,INV-0153,INV-0017,DOCUMENTARY_DEPENDENCY,PATH_REFERENCE,line 114: CKO_CORE_V1_COMPOSITION_ROOT.md,HIGH,Path/name-sensitive consumer; relocation may require update
REF-002679,SPR009A_IMPLEMENTATION_REPORT.md,CKO_CORE_V1_EXCEPTION_HIERARCHY.md,INV-0153,INV-0020,DOCUMENTARY_DEPENDENCY,PATH_REFERENCE,line 113: CKO_CORE_V1_EXCEPTION_HIERARCHY.md,HIGH,Path/name-sensitive consumer; relocation may require update
REF-002680,SPR009A_IMPLEMENTATION_REPORT.md,CKO_CORE_V1_RELEASE_CERTIFICATION.md,INV-0153,INV-0024,DOCUMENTARY_DEPENDENCY,PATH_REFERENCE,line 116: CKO_CORE_V1_RELEASE_CERTIFICATION.md,HIGH,Path/name-sensitive consumer; relocation may require update
REF-002681,SPR009A_IMPLEMENTATION_REPORT.md,CKO_RUNTIME.cmd,INV-0153,INV-0064,DOCUMENTARY_DEPENDENCY,PATH_REFERENCE,line 186: `CKO_RUNTIME.cmd` aprovou:,HIGH,Path/name-sensitive consumer; relocation may require update
REF-002682,SPR009A_IMPLEMENTATION_REPORT.md,CKO_TESTS.cmd,INV-0153,INV-0067,DOCUMENTARY_DEPENDENCY,PATH_REFERENCE,line 166: CKO_TESTS.cmd -q,HIGH,Path/name-sensitive consumer; relocation may require update
REF-002683,SPR009A_IMPLEMENTATION_REPORT.md,docs/sprint/CKO-SPR-005A_TERMO_OFICIAL.md,INV-0153,INV-0095,DOCUMENTARY_DEPENDENCY,IDENTIFIER_REFERENCE,line 179: 2. `tests/test_persistence_spr005a.py::Spr005ATests::test_existing_table_is_preserved`:,MEDIUM,Identity-level documentary navigation; physical path not implied
REF-002684,SPR009A_IMPLEMENTATION_REPORT.md,pyproject.toml,INV-0153,INV-0112,DOCUMENTARY_DEPENDENCY,PATH_REFERENCE,line 26: | `pyproject.toml` | `0.1.0` | `1.0.0` |,HIGH,Path/name-sensitive consumer; relocation may require update
REF-002685,SPR009A_IMPLEMENTATION_REPORT.md,pyproject.toml,INV-0153,INV-0112,DOCUMENTARY_DEPENDENCY,PATH_REFERENCE,line 33: `pyproject.toml`: `CKO CORE SDK canonical foundation` e `>=3.13`.,HIGH,Path/name-sensitive consumer; relocation may require update
REF-002686,SPR009A_IMPLEMENTATION_REPORT.md,pyproject.toml,INV-0153,INV-0112,DOCUMENTARY_DEPENDENCY,PATH_REFERENCE,line 87: pyproject.toml,HIGH,Path/name-sensitive consumer; relocation may require update
REF-002687,SPR009A_IMPLEMENTATION_REPORT.md,src/cko.egg-info/PKG-INFO,INV-0153,INV-0171,DOCUMENTARY_DEPENDENCY,PATH_REFERENCE,line 28: | `src/cko.egg-info/PKG-INFO` | `0.1.0` | `1.0.0` |,HIGH,Path/name-sensitive consumer; relocation may require update
REF-002688,SPR009A_IMPLEMENTATION_REPORT.md,src/cko.egg-info/PKG-INFO,INV-0153,INV-0171,DOCUMENTARY_DEPENDENCY,PATH_REFERENCE,line 88: src/cko.egg-info/PKG-INFO,HIGH,Path/name-sensitive consumer; relocation may require update
REF-002689,SPR010_IMPLEMENTATION_REPORT.md,CKO_BUILD.cmd,INV-0154,INV-0011,DOCUMENTARY_DEPENDENCY,PATH_REFERENCE,line 57: `cmd /c CKO_BUILD.cmd`,HIGH,Path/name-sensitive consumer; relocation may require update
REF-002690,SPR010_IMPLEMENTATION_REPORT.md,CKO_KNOWLEDGE_OBJECT_API.md,INV-0154,INV-0046,DOCUMENTARY_DEPENDENCY,PATH_REFERENCE,line 81: - `CKO_KNOWLEDGE_OBJECT_API.md`,HIGH,Path/name-sensitive consumer; relocation may require update
REF-002691,SPR010_IMPLEMENTATION_REPORT.md,CKO_KNOWLEDGE_OBJECT_ARCHITECTURE.md,INV-0154,INV-0047,DOCUMENTARY_DEPENDENCY,PATH_REFERENCE,line 78: - `CKO_KNOWLEDGE_OBJECT_ARCHITECTURE.md`,HIGH,Path/name-sensitive consumer; relocation may require update
REF-002692,SPR010_IMPLEMENTATION_REPORT.md,CKO_KNOWLEDGE_OBJECT_SERIALIZATION.md,INV-0154,INV-0048,DOCUMENTARY_DEPENDENCY,PATH_REFERENCE,line 79: - `CKO_KNOWLEDGE_OBJECT_SERIALIZATION.md`,HIGH,Path/name-sensitive consumer; relocation may require update
REF-002693,SPR010_IMPLEMENTATION_REPORT.md,CKO_KNOWLEDGE_OBJECT_VERSIONING.md,INV-0154,INV-0049,DOCUMENTARY_DEPENDENCY,PATH_REFERENCE,line 80: - `CKO_KNOWLEDGE_OBJECT_VERSIONING.md`,HIGH,Path/name-sensitive consumer; relocation may require update
REF-002694,SPR010_IMPLEMENTATION_REPORT.md,CKO_TESTS.cmd,INV-0154,INV-0067,DOCUMENTARY_DEPENDENCY,PATH_REFERENCE,line 45: `cmd /c CKO_TESTS.cmd -q`,HIGH,Path/name-sensitive consumer; relocation may require update
REF-002695,SPR010_IMPLEMENTATION_REPORT.md,docs/sprint/CKO-SPR-005A_TERMO_OFICIAL.md,INV-0154,INV-0095,DOCUMENTARY_DEPENDENCY,IDENTIFIER_REFERENCE,line 51: - `tests/test_persistence_spr005a.py::Spr005ATests::test_existing_table_is_preserved` fails during cleanup because Windows reports the legacy SQLite database file as open.,MEDIUM,Identity-level documentary navigation; physical path not implied
REF-002696,SPR011_IMPLEMENTATION_REPORT.md,CKO_BUILD.cmd,INV-0155,INV-0011,DOCUMENTARY_DEPENDENCY,PATH_REFERENCE,line 68: `CKO_BUILD.cmd` foi executado com sucesso.,HIGH,Path/name-sensitive consumer; relocation may require update
REF-002697,SPR011_IMPLEMENTATION_REPORT.md,docs/sprint/CKO-SPR-005A_TERMO_OFICIAL.md,INV-0155,INV-0095,DOCUMENTARY_DEPENDENCY,IDENTIFIER_REFERENCE,line 62: 2. `tests/test_persistence_spr005a.py::Spr005ATests::test_existing_table_is_preserved`: o teardown tenta remover `cko.db` ainda aberto por código legado de persistência.,MEDIUM,Identity-level documentary navigation; physical path not implied
REF-002698,SPR011_IMPLEMENTATION_REPORT.md,SPR010_IMPLEMENTATION_REPORT.md,INV-0155,INV-0154,DOCUMENTARY_DEPENDENCY,IDENTIFIER_REFERENCE,line 80: - Knowledge Object Foundation SPR-010;,MEDIUM,Identity-level documentary navigation; physical path not implied
REF-002699,SPR012_IMPLEMENTATION_REPORT.md,CKO_BUILD.cmd,INV-0156,INV-0011,DOCUMENTARY_DEPENDENCY,PATH_REFERENCE,line 130: `CKO_BUILD.cmd` foi executado com sucesso.,HIGH,Path/name-sensitive consumer; relocation may require update
REF-002700,SPR012_IMPLEMENTATION_REPORT.md,CKO_RELATIONSHIP_API.md,INV-0156,INV-0060,DOCUMENTARY_DEPENDENCY,PATH_REFERENCE,line 43: - `CKO_RELATIONSHIP_API.md`,HIGH,Path/name-sensitive consumer; relocation may require update
REF-002701,SPR012_IMPLEMENTATION_REPORT.md,CKO_RELATIONSHIP_ARCHITECTURE.md,INV-0156,INV-0061,DOCUMENTARY_DEPENDENCY,PATH_REFERENCE,line 41: - `CKO_RELATIONSHIP_ARCHITECTURE.md`,HIGH,Path/name-sensitive consumer; relocation may require update
REF-002702,SPR012_IMPLEMENTATION_REPORT.md,CKO_RELATIONSHIP_MODEL_GUIDE.md,INV-0156,INV-0062,DOCUMENTARY_DEPENDENCY,PATH_REFERENCE,line 44: - `CKO_RELATIONSHIP_MODEL_GUIDE.md`,HIGH,Path/name-sensitive consumer; relocation may require update
REF-002703,SPR012_IMPLEMENTATION_REPORT.md,CKO_RELATIONSHIP_SERIALIZATION.md,INV-0156,INV-0063,DOCUMENTARY_DEPENDENCY,PATH_REFERENCE,line 42: - `CKO_RELATIONSHIP_SERIALIZATION.md`,HIGH,Path/name-sensitive consumer; relocation may require update
REF-002704,SPR012_IMPLEMENTATION_REPORT.md,docs/sprint/CKO-SPR-005A_TERMO_OFICIAL.md,INV-0156,INV-0095,DOCUMENTARY_DEPENDENCY,IDENTIFIER_REFERENCE,line 122: 2. `tests/test_persistence_spr005a.py::Spr005ATests::test_existing_table_is_preserved`: teardown do Windows não remove `cko.db` porque existe handle SQLite legado ainda aberto.,MEDIUM,Identity-level documentary navigation; physical path not implied
REF-002705,SPR012_IMPLEMENTATION_REPORT.md,SPR011_IMPLEMENTATION_REPORT.md,INV-0156,INV-0155,DOCUMENTARY_DEPENDENCY,IDENTIFIER_REFERENCE,"line 126: Uma tentativa inicial com basetemp no Google Drive produziu bloqueios de permissão em testes de filesystem e SQLite. A regressão foi repetida em `C:\cko_spr011_regression_20260726`, isolando o ambiente e reduzindo o resultado às duas falhas de baseline descritas.",MEDIUM,Identity-level documentary navigation; physical path not implied
REF-002706,SPR013_IMPLEMENTATION_REPORT.md,CKO_BUILD.cmd,INV-0157,INV-0011,DOCUMENTARY_DEPENDENCY,PATH_REFERENCE,"line 29: | Build oficial `CKO_BUILD.cmd` | aprovado, wheel com 231 arquivos |",HIGH,Path/name-sensitive consumer; relocation may require update
REF-002707,SPR013_IMPLEMENTATION_REPORT.md,docs/sprint/CKO-SPR-005A_TERMO_OFICIAL.md,INV-0157,INV-0095,DOCUMENTARY_DEPENDENCY,IDENTIFIER_REFERENCE,"line 34: `tests/test_file_metadata.py` chama `collect_metadata(calculate_hash=True)`, enquanto a implementação existente exige `source_root`. `tests/test_persistence_spr005a.py` reteve um arquivo SQLite durante o teardown no Windows. A primeira execução em diretório temporário do Google D",MEDIUM,Identity-level documentary navigation; physical path not implied
REF-002708,SPR013_IMPLEMENTATION_REPORT.md,SPR011_IMPLEMENTATION_REPORT.md,INV-0157,INV-0155,DOCUMENTARY_DEPENDENCY,IDENTIFIER_REFERENCE,"line 34: `tests/test_file_metadata.py` chama `collect_metadata(calculate_hash=True)`, enquanto a implementação existente exige `source_root`. `tests/test_persistence_spr005a.py` reteve um arquivo SQLite durante o teardown no Windows. A primeira execução em diretório temporário do Google D",MEDIUM,Identity-level documentary navigation; physical path not implied
REF-002709,SPR014_IMPLEMENTATION_REPORT.md,CKO_BUILD.cmd,INV-0158,INV-0011,DOCUMENTARY_DEPENDENCY,PATH_REFERENCE,line 78: - Comando: `CKO_BUILD.cmd`,HIGH,Path/name-sensitive consumer; relocation may require update
REF-002710,SPR014_IMPLEMENTATION_REPORT.md,SPR010_IMPLEMENTATION_REPORT.md,INV-0158,INV-0154,DOCUMENTARY_DEPENDENCY,IDENTIFIER_REFERENCE,line 71: - Suítes SPR-010 a SPR-014 executadas em conjunto: 122 testes aprovados,MEDIUM,Identity-level documentary navigation; physical path not implied
REF-002711,SPR015_IMPLEMENTATION_REPORT.md,CKO_BUILD.cmd,INV-0159,INV-0011,DOCUMENTARY_DEPENDENCY,PATH_REFERENCE,"line 37: `CKO_BUILD.cmd` completed with exit code 0. Artifact: `cko-1.0.0-py3-none-any.whl`; 254 files; 401,440 bytes; SHA-256 `65C3A0C8F5B2052A03FCC33329CCE3B842790251FBA2347E9CC19FA0C582CA34`. The wheel contains all 13 `cko/core/index/*.py` files. Isolated `python -I` import from the wh",HIGH,Path/name-sensitive consumer; relocation may require update
REF-002712,SPR015_IMPLEMENTATION_REPORT.md,SPR008A_IMPLEMENTATION_REPORT.md,INV-0159,INV-0127,DOCUMENTARY_DEPENDENCY,IDENTIFIER_REFERENCE,line 6: - Baseline: CORE-001; ARCH-001 v1.2; SPR-008A–W/OA; SPR-009/009A; SPR-010–014.,MEDIUM,Identity-level documentary navigation; physical path not implied
REF-002713,SPR015_IMPLEMENTATION_REPORT.md,SPR010_IMPLEMENTATION_REPORT.md,INV-0159,INV-0154,DOCUMENTARY_DEPENDENCY,IDENTIFIER_REFERENCE,"line 29: - Integrated SPR-010–015 suite: 147 collected, 147 passed, 0 failed.",MEDIUM,Identity-level documentary navigation; physical path not implied
REF-002714,SPR015_IMPLEMENTATION_REPORT.md,SPR010_IMPLEMENTATION_REPORT.md,INV-0159,INV-0154,DOCUMENTARY_DEPENDENCY,IDENTIFIER_REFERENCE,line 6: - Baseline: CORE-001; ARCH-001 v1.2; SPR-008A–W/OA; SPR-009/009A; SPR-010–014.,MEDIUM,Identity-level documentary navigation; physical path not implied
REF-002715,SPR015_IMPLEMENTATION_REPORT.md,SPR014_IMPLEMENTATION_REPORT.md,INV-0159,INV-0158,DOCUMENTARY_DEPENDENCY,IDENTIFIER_REFERENCE,"line 16: All required enums, the consolidated `CKOError` exception branch, and protocols for serializer, validator, factory, builder, statistics, operations, and reader were delivered. `IndexFactory` is enforced by private construction tokens for definitions, indexes, collections, and sna",MEDIUM,Identity-level documentary navigation; physical path not implied
REF-002716,SPR016_IMPLEMENTATION_REPORT.md,.gitignore,INV-0160,INV-0001,DOCUMENTARY_DEPENDENCY,PATH_REFERENCE,"line 63: Modificados: `src/cko/core/__init__.py`, `CKO_CORE_V1_PUBLIC_API_CATALOG.md` e `CKO_CORE_V1_DEPENDENCY_MATRIX.md`. As alterações preexistentes em `.gitignore`, `pyproject.toml` e os numerosos arquivos não rastreados foram preservadas. Nenhum commit, push ou PR foi realizado.",HIGH,Path/name-sensitive consumer; relocation may require update
REF-002717,SPR016_IMPLEMENTATION_REPORT.md,CKO_BUILD.cmd,INV-0160,INV-0011,DOCUMENTARY_DEPENDENCY,PATH_REFERENCE,"line 55: `CKO_BUILD.cmd` terminou com exit code zero. Artefato: `runtime/reports/build/cko-1.0.0-py3-none-any.whl`, **416.943 bytes**, **265 entradas**, SHA-256 **`32EC3386BFDC1377BF85745F3529FA019AC820158F50E1A480BEA4B03D9A1D51`**.",HIGH,Path/name-sensitive consumer; relocation may require update
REF-002718,SPR016_IMPLEMENTATION_REPORT.md,CKO_CORE_V1_DEPENDENCY_MATRIX.md,INV-0160,INV-0018,DOCUMENTARY_DEPENDENCY,PATH_REFERENCE,"line 63: Modificados: `src/cko/core/__init__.py`, `CKO_CORE_V1_PUBLIC_API_CATALOG.md` e `CKO_CORE_V1_DEPENDENCY_MATRIX.md`. As alterações preexistentes em `.gitignore`, `pyproject.toml` e os numerosos arquivos não rastreados foram preservadas. Nenhum commit, push ou PR foi realizado.",HIGH,Path/name-sensitive consumer; relocation may require update
REF-002719,SPR016_IMPLEMENTATION_REPORT.md,CKO_CORE_V1_PUBLIC_API_CATALOG.md,INV-0160,INV-0023,DOCUMENTARY_DEPENDENCY,PATH_REFERENCE,"line 63: Modificados: `src/cko/core/__init__.py`, `CKO_CORE_V1_PUBLIC_API_CATALOG.md` e `CKO_CORE_V1_DEPENDENCY_MATRIX.md`. As alterações preexistentes em `.gitignore`, `pyproject.toml` e os numerosos arquivos não rastreados foram preservadas. Nenhum commit, push ou PR foi realizado.",HIGH,Path/name-sensitive consumer; relocation may require update
REF-002720,SPR016_IMPLEMENTATION_REPORT.md,CKO_CORPUS_API.md,INV-0160,INV-0027,DOCUMENTARY_DEPENDENCY,PATH_REFERENCE,"line 39: `cko.core.corpus.__all__` contém 48 símbolos únicos. A fachada `cko.core` reexporta 42 símbolos não ambíguos, sem duplicatas em seu `__all__`: quatro constantes, onze modelos, categoria fechada, factory, builder, validator, serializer, operações, utilitários de digest/referência ",HIGH,Path/name-sensitive consumer; relocation may require update
REF-002721,SPR016_IMPLEMENTATION_REPORT.md,CKO_CORPUS_API.md,INV-0160,INV-0027,DOCUMENTARY_DEPENDENCY,PATH_REFERENCE,line 61: Criados: os onze módulos do namespace; `tests/test_knowledge_corpus_foundation_spr016.py`; `SPR016_PREIMPLEMENTATION_ARCHITECTURE_AUDIT.md`; este relatório; `CKO_CORPUS_ARCHITECTURE.md`; `CKO_CORPUS_API.md`; `CKO_CORPUS_MODEL_GUIDE.md`; `CKO_CORPUS_SERIALIZATION.md`; `CKO_CORPUS_,HIGH,Path/name-sensitive consumer; relocation may require update
REF-002722,SPR016_IMPLEMENTATION_REPORT.md,CKO_CORPUS_ARCHITECTURE.md,INV-0160,INV-0028,DOCUMENTARY_DEPENDENCY,PATH_REFERENCE,line 61: Criados: os onze módulos do namespace; `tests/test_knowledge_corpus_foundation_spr016.py`; `SPR016_PREIMPLEMENTATION_ARCHITECTURE_AUDIT.md`; este relatório; `CKO_CORPUS_ARCHITECTURE.md`; `CKO_CORPUS_API.md`; `CKO_CORPUS_MODEL_GUIDE.md`; `CKO_CORPUS_SERIALIZATION.md`; `CKO_CORPUS_,HIGH,Path/name-sensitive consumer; relocation may require update
REF-002723,SPR016_IMPLEMENTATION_REPORT.md,CKO_CORPUS_MODEL_GUIDE.md,INV-0160,INV-0029,DOCUMENTARY_DEPENDENCY,PATH_REFERENCE,line 61: Criados: os onze módulos do namespace; `tests/test_knowledge_corpus_foundation_spr016.py`; `SPR016_PREIMPLEMENTATION_ARCHITECTURE_AUDIT.md`; este relatório; `CKO_CORPUS_ARCHITECTURE.md`; `CKO_CORPUS_API.md`; `CKO_CORPUS_MODEL_GUIDE.md`; `CKO_CORPUS_SERIALIZATION.md`; `CKO_CORPUS_,HIGH,Path/name-sensitive consumer; relocation may require update
REF-002724,SPR016_IMPLEMENTATION_REPORT.md,CKO_CORPUS_OPERATIONS.md,INV-0160,INV-0030,DOCUMENTARY_DEPENDENCY,PATH_REFERENCE,line 61: Criados: os onze módulos do namespace; `tests/test_knowledge_corpus_foundation_spr016.py`; `SPR016_PREIMPLEMENTATION_ARCHITECTURE_AUDIT.md`; este relatório; `CKO_CORPUS_ARCHITECTURE.md`; `CKO_CORPUS_API.md`; `CKO_CORPUS_MODEL_GUIDE.md`; `CKO_CORPUS_SERIALIZATION.md`; `CKO_CORPUS_,HIGH,Path/name-sensitive consumer; relocation may require update
REF-002725,SPR016_IMPLEMENTATION_REPORT.md,CKO_CORPUS_SERIALIZATION.md,INV-0160,INV-0031,DOCUMENTARY_DEPENDENCY,PATH_REFERENCE,line 61: Criados: os onze módulos do namespace; `tests/test_knowledge_corpus_foundation_spr016.py`; `SPR016_PREIMPLEMENTATION_ARCHITECTURE_AUDIT.md`; este relatório; `CKO_CORPUS_ARCHITECTURE.md`; `CKO_CORPUS_API.md`; `CKO_CORPUS_MODEL_GUIDE.md`; `CKO_CORPUS_SERIALIZATION.md`; `CKO_CORPUS_,HIGH,Path/name-sensitive consumer; relocation may require update
REF-002726,SPR016_IMPLEMENTATION_REPORT.md,docs/sprint/CKO-SPR-005A_TERMO_OFICIAL.md,INV-0160,INV-0095,DOCUMENTARY_DEPENDENCY,IDENTIFIER_REFERENCE,line 47: - Falha histórica 2: handle Windows de `cko.db` permanece aberto no teardown do SPR-005A.,MEDIUM,Identity-level documentary navigation; physical path not implied
REF-002727,SPR016_IMPLEMENTATION_REPORT.md,pyproject.toml,INV-0160,INV-0112,DOCUMENTARY_DEPENDENCY,PATH_REFERENCE,"line 63: Modificados: `src/cko/core/__init__.py`, `CKO_CORE_V1_PUBLIC_API_CATALOG.md` e `CKO_CORE_V1_DEPENDENCY_MATRIX.md`. As alterações preexistentes em `.gitignore`, `pyproject.toml` e os numerosos arquivos não rastreados foram preservadas. Nenhum commit, push ou PR foi realizado.",HIGH,Path/name-sensitive consumer; relocation may require update
REF-002728,SPR016_IMPLEMENTATION_REPORT.md,SPR008A_IMPLEMENTATION_REPORT.md,INV-0160,INV-0127,DOCUMENTARY_DEPENDENCY,IDENTIFIER_REFERENCE,line 6: - Baseline: CORE-001; ARCH-001 v1.2; SPR-008A–W/OA; SPR-009/009A; SPR-010–015.,MEDIUM,Identity-level documentary navigation; physical path not implied
REF-002729,SPR016_IMPLEMENTATION_REPORT.md,SPR010_IMPLEMENTATION_REPORT.md,INV-0160,INV-0154,DOCUMENTARY_DEPENDENCY,IDENTIFIER_REFERENCE,line 33: ## Integração SPR-010–015,MEDIUM,Identity-level documentary navigation; physical path not implied
REF-002730,SPR016_IMPLEMENTATION_REPORT.md,SPR010_IMPLEMENTATION_REPORT.md,INV-0160,INV-0154,DOCUMENTARY_DEPENDENCY,IDENTIFIER_REFERENCE,line 44: - Integração SPR-010–016: **175/175 aprovados**.,MEDIUM,Identity-level documentary navigation; physical path not implied
REF-002731,SPR016_IMPLEMENTATION_REPORT.md,SPR010_IMPLEMENTATION_REPORT.md,INV-0160,INV-0154,DOCUMENTARY_DEPENDENCY,IDENTIFIER_REFERENCE,"line 51: A suíte cobre corpus vazio e heterogêneo, identidade, UUID, imutabilidade, slots, hashing, manifesto, ordem, duplicidades, operações puras, comparação, estatísticas, snapshots, versões, digest, serializer fechado, round-trip, rejeições, integrações SPR-010–015, Query excluída, au",MEDIUM,Identity-level documentary navigation; physical path not implied
REF-002732,SPR016_IMPLEMENTATION_REPORT.md,SPR010_IMPLEMENTATION_REPORT.md,INV-0160,INV-0154,DOCUMENTARY_DEPENDENCY,IDENTIFIER_REFERENCE,line 6: - Baseline: CORE-001; ARCH-001 v1.2; SPR-008A–W/OA; SPR-009/009A; SPR-010–015.,MEDIUM,Identity-level documentary navigation; physical path not implied
REF-002733,SPR016_IMPLEMENTATION_REPORT.md,SPR016_PREIMPLEMENTATION_ARCHITECTURE_AUDIT.md,INV-0160,INV-0161,DOCUMENTARY_DEPENDENCY,PATH_REFERENCE,line 61: Criados: os onze módulos do namespace; `tests/test_knowledge_corpus_foundation_spr016.py`; `SPR016_PREIMPLEMENTATION_ARCHITECTURE_AUDIT.md`; este relatório; `CKO_CORPUS_ARCHITECTURE.md`; `CKO_CORPUS_API.md`; `CKO_CORPUS_MODEL_GUIDE.md`; `CKO_CORPUS_SERIALIZATION.md`; `CKO_CORPUS_,HIGH,Path/name-sensitive consumer; relocation may require update
REF-002734,SPR016_IMPLEMENTATION_REPORT.md,SPR016_PREIMPLEMENTATION_ARCHITECTURE_AUDIT.md,INV-0160,INV-0161,DOCUMENTARY_DEPENDENCY,PATH_REFERENCE,"line 7: - Gate prévio: A — APROVADA, preservado integralmente em `SPR016_PREIMPLEMENTATION_ARCHITECTURE_AUDIT.md`.",HIGH,Path/name-sensitive consumer; relocation may require update
REF-002735,SPR016_PREIMPLEMENTATION_ARCHITECTURE_AUDIT.md,CKO_INDEX_ARCHITECTURE.md,INV-0161,INV-0042,DOCUMENTARY_DEPENDENCY,PATH_REFERENCE,line 80: A documentação é explícita: o índice é uma camada de organização por referências e “não é conhecimento”; também nunca armazena a entidade indexada completa [CKO_INDEX_ARCHITECTURE.md (line 5)](G:/Meu Drive/01 - CKO Platform/01_Projects/CKO/CORE/CKO_INDEX_ARCHITECTURE.md:5).,HIGH,Path/name-sensitive consumer; relocation may require update
